trial_id,total,w,h,frames_with_cottonoid,frames_with_grasper,frames_with_muscle,frames_with_string,frames_with_suction,frames_with_1_tool(s)_in_view,frames_with_2_tool(s)_in_view,frames_with_3_tool(s)_in_view,frames_with_4_tool(s)_in_view,frames_with_5_tool(s)_in_view,frames_with_at_least_1_tool_in_view,frames_with_0_tools_in_view,first_frame_appear_cottonoid,first_frame_appear_grasper,first_frame_appear_muscle,first_frame_appear_string,first_frame_appear_suction,n_in_n_outs_cottonoid,n_in_n_outs_grasper,n_in_n_outs_muscle,n_in_n_outs_string,n_in_n_outs_suction,total_in_n_outs,area_covered_cottonoid,area_covered_grasper,area_covered_muscle,area_covered_string,area_covered_suction,sd_x1_cottonoid,sd_x1_grasper,sd_x1_muscle,sd_x1_string,sd_x1_suction,sd_x2_cottonoid,sd_x2_grasper,sd_x2_muscle,sd_x2_string,sd_x2_suction,sd_y1_cottonoid,sd_y1_grasper,sd_y1_muscle,sd_y1_string,sd_y1_suction,sd_y2_cottonoid,sd_y2_grasper,sd_y2_muscle,sd_y2_string,sd_y2_suction,sd_z_x1_cottonoid,sd_z_x1_grasper,sd_z_x1_muscle,sd_z_x1_string,sd_z_x1_suction,sd_z_x2_cottonoid,sd_z_x2_grasper,sd_z_x2_muscle,sd_z_x2_string,sd_z_x2_suction,sd_z_y1_cottonoid,sd_z_y1_grasper,sd_z_y1_muscle,sd_z_y1_string,sd_z_y1_suction,sd_z_y2_cottonoid,sd_z_y2_grasper,sd_z_y2_muscle,sd_z_y2_string,sd_z_y2_suction,distance_covered_cottonoid,distance_covered_grasper,distance_covered_muscle,distance_covered_string,distance_covered_suction,tool_speed_cottonoid,tool_speed_grasper,tool_speed_muscle,tool_speed_string,tool_speed_suction,overlap_sc,got_to_sc_step,overlap_gm,got_to_gm_step
S608T2,178,1920,1080,0.460674157,0.595505618,0.174157303,0.505617978,0.735955056,0.241573034,0.073033708,0.224719101,0.219101124,0.106741573,0.865168539,0.134831461,32,1,35,32,1,18,11,14,12,12,67,0.030316869,0.112121373,0.014297583,0.074576419,0.070794874,0.05395592,0.06946943,0.047813799,0.092952456,0.072421556,0.065491602,0.091890276,0.088861904,0.096604142,0.091287819,0.092594324,0.107243489,0.078152355,0.160673871,0.093090371,0.103344487,0.072509642,0.167253307,0.160192166,0.077299122,0.431660953,0.555772939,0.382522435,0.743643065,0.579390689,0.463321808,0.650079824,0.628655535,0.683428173,0.645817725,0.500627407,0.579830681,0.422544375,0.868711386,0.503309372,0.561826891,0.394194868,0.909263841,0.870876315,0.420232626,2.919191872,9.103486987,1.196895769,5.896943215,6.978097223,0.045612373,0.095826179,0.070405633,0.075601836,0.058639472,0.061797753,1,0.117977528,1
S609T1,316,1920,1080,0.297468354,0.420886076,0.126582278,0.272151899,0.569620253,0.224683544,0.167721519,0.174050633,0.107594937,0.034810127,0.708860759,0.291139241,37,2,38,44,6,21,28,21,18,36,124,0.039300354,0.079046026,0.016383755,0.018907561,0.039095422,0.083758807,0.085364197,0.034079309,0.097367369,0.034377516,0.123799764,0.124235239,0.071879036,0.147257019,0.054565153,0.115408776,0.148905856,0.074349134,0.254592892,0.123836082,0.145699448,0.070404326,0.12978502,0.120725274,0.109698779,0.670091549,0.682935075,0.272643053,0.778963474,0.275028784,0.87582421,0.878904986,0.508509855,1.041773085,0.386022398,0.623977732,0.805085557,0.401981596,1.376500999,0.669541435,0.792087413,0.38274943,0.70556946,0.656316626,0.596371664,5.074931957,13.13415278,1.218654027,6.400091293,12.91368481,0.069519616,0.125087169,0.064139686,0.09411899,0.089678367,0.123417722,1,0.101265823,1
S609T2,85,1920,1080,0.435294118,0.541176471,0.435294118,0.364705882,0.623529412,0.164705882,0.141176471,0.211764706,0.211764706,0.094117647,0.823529412,0.176470588,29,1,28,4,1,7,6,11,6,11,41,0.058048414,0.110716498,0.049718173,0.04374298,0.055365767,0.040538564,0.082982456,0.026527932,0.11562266,0.111850111,0.067941915,0.110199073,0.073377961,0.08918006,0.132667745,0.066326775,0.095421835,0.028424579,0.172981243,0.14975523,0.121491017,0.039459623,0.07086788,0.068024994,0.108542332,0.324318722,0.663880552,0.21223014,0.925010407,0.894829065,0.4806566,0.779605818,0.519114032,0.630906336,0.938560944,0.358607312,0.515914839,0.153682456,0.935253345,0.809677847,0.660479549,0.214520173,0.385269519,0.369814313,0.590084703,2.554851541,3.091793207,0.919395873,0.921850451,5.71348095,0.085161718,0.07729483,0.03536138,0.036874018,0.136035261,0.129411765,1,0.282352941,1
S610T1,90,1920,1080,0.455555556,0.711111111,0.455555556,0.555555556,0.555555556,0.166666667,0.1,0.344444444,0.111111111,0.177777778,0.9,0.1,19,19,19,19,1,5,3,7,5,11,31,0.053566521,0.113622663,0.046973671,0.037754536,0.040652455,0.052312492,0.087344506,0.042312329,0.053970383,0.112126233,0.086830164,0.086243947,0.079655515,0.073738424,0.090226272,0.065330883,0.137639226,0.056453002,0.125670345,0.125671043,0.107868595,0.015734053,0.073238078,0.066149201,0.073084524,0.41851311,0.698778052,0.338509287,0.431776657,0.897038104,0.614281944,0.610134737,0.563524731,0.521664136,0.638307788,0.353222847,0.744170548,0.305223028,0.679458703,0.679462476,0.586421962,0.085537355,0.398154972,0.359616668,0.397320185,1.79861517,4.8468306,1.506988301,2.021767878,2.861792569,0.049961532,0.079456239,0.044323185,0.044928175,0.073379297,0.044444444,1,0.444444444,1
S610T2,149,1920,1080,0.402684564,0.644295302,0.268456376,0.288590604,0.597315436,0.140939597,0.248322148,0.281879195,0.120805369,0.046979866,0.838926174,0.161073826,24,24,24,4,1,18,11,16,9,16,70,0.03708668,0.120446297,0.024114445,0.038875994,0.053879369,0.050875555,0.074486669,0.034086691,0.062373542,0.092380028,0.068950593,0.111384492,0.046258159,0.099870663,0.108580448,0.086912838,0.153699036,0.039796641,0.143734825,0.160841765,0.132219389,0.055387115,0.099565468,0.117475297,0.065982546,0.407017254,0.59591211,0.272702117,0.499004048,0.739063494,0.487792519,0.78799209,0.327254386,0.70653725,0.768154818,0.46990946,0.83100072,0.2151675,0.77712747,0.869619136,0.718803778,0.301109146,0.541282449,0.638648295,0.358710654,2.619479552,7.339436921,1.088467133,2.671799055,8.623855089,0.062368561,0.086346317,0.045352797,0.078582325,0.118135001,0.013422819,1,0.241610738,1
S611T1,160,1920,1080,0.275,0.3625,0.325,0.21875,0.76875,0.3625,0.14375,0.1625,0.15625,0.0375,0.8625,0.1375,4,25,30,24,1,12,10,11,15,16,64,0.024006263,0.063421349,0.033228271,0.008743623,0.076137461,0.054617944,0.086438638,0.032319069,0.069368785,0.069163923,0.078643391,0.111499123,0.061202506,0.077949911,0.103583828,0.097677148,0.099493623,0.077008782,0.17586675,0.142097764,0.140719708,0.014084458,0.099007132,0.097437899,0.111308141,0.436957313,0.691530878,0.258560694,0.554967752,0.553328802,0.556364434,0.78880305,0.432978504,0.551458396,0.732806117,0.528108587,0.537929678,0.41636145,0.950854344,0.768276413,0.765015321,0.076569418,0.538247086,0.529716035,0.605120877,1.399595036,3.21095572,1.926984013,0.904973902,7.427403203,0.043737345,0.066894911,0.04699961,0.045248695,0.069414983,0.0625,1,0.26875,1
S611T2,75,1920,1080,0.053333333,0.466666667,0.253333333,0.213333333,0.586666667,0.346666667,0.133333333,0.266666667,0.04,0,0.786666667,0.213333333,31,31,33,31,1,3,7,7,3,9,29,0.011456323,0.098257356,0.0396489,0.029975644,0.068745646,0.072581178,0.075604991,0.042290577,0.103587372,0.143973503,0.059945466,0.104798397,0.090128911,0.093585516,0.140724676,0.17112622,0.116383104,0.078451372,0.131492702,0.245314971,0.136210289,0.010199456,0.159628992,0.14102447,0.057697924,0.580667708,0.604858969,0.338335272,0.828725066,1.151824292,0.424085548,0.741398611,0.637619003,0.662072837,0.995559884,0.925223842,0.629245609,0.424161063,0.710938291,1.326338301,0.740500097,0.055448808,0.867814653,0.766672144,0.313671742,0.293881337,2.314642301,0.865069506,1.158461975,2.292203083,0.293881337,0.082665796,0.072089125,0.08911246,0.065491517,0.013333333,1,0.2,1
S612T1,75,1920,1080,0.44,0.44,0.44,0.32,0.626666667,0.146666667,0.04,0.08,0.2,0.2,0.666666667,0.333333333,37,7,37,39,10,3,8,4,6,4,25,0.054751379,0.066006349,0.053615312,0.031609719,0.126317768,0.068055073,0.103936998,0.078423571,0.104336464,0.041489678,0.104264776,0.109370501,0.109508411,0.044818039,0.04418286,0.136636145,0.147373325,0.040417736,0.140254343,0.112109441,0.208167221,0.160596759,0.123836992,0.129929072,0.023601671,0.544457724,0.831522162,0.627408325,0.834717992,0.331927877,0.737623497,0.773744065,0.774719713,0.317066223,0.312572633,0.738747218,0.796799661,0.21852556,0.758309639,0.606139301,1.131690192,0.873075863,0.673233317,0.706352594,0.128309246,3.083026207,3.635499463,2.499736418,0.827287307,3.726935628,0.10276754,0.145419979,0.086197808,0.045960406,0.086672922,0.026666667,1,0.266666667,1
S612T2,141,1920,1080,0.468085106,0.482269504,0.255319149,0.496453901,0.70212766,0.092198582,0.106382979,0.24822695,0.205673759,0.106382979,0.758865248,0.241134752,19,2,19,1,1,14,17,15,11,10,67,0.035707689,0.078138911,0.026452452,0.082911635,0.095388107,0.055459182,0.076328467,0.077502106,0.069322269,0.032027855,0.091590058,0.11847939,0.108482798,0.104634738,0.042723013,0.060510618,0.141686099,0.082563103,0.140543769,0.121012144,0.133973531,0.047507389,0.173770525,0.16347487,0.08082371,0.443687423,0.610646961,0.620036371,0.55459561,0.256230911,0.647955922,0.838185104,0.767463991,0.740240801,0.302244912,0.327161237,0.766050676,0.446391859,0.759874467,0.654273323,0.728340083,0.258271433,0.944694352,0.888722567,0.439393862,2.837624083,6.086140684,1.18808782,4.46013802,5.328424563,0.054569694,0.119336092,0.05657561,0.07559556,0.059869939,0,0,0.177304965,1
S613T1,270,1920,1080,0.311111111,0.592592593,0.237037037,0.462962963,0.788888889,0.181481481,0.192592593,0.185185185,0.22962963,0.07037037,0.859259259,0.140740741,35,25,41,25,9,12,23,21,25,17,98,0.025289271,0.083591128,0.022645486,0.047756036,0.076274427,0.065741009,0.095215999,0.069658359,0.105438494,0.110043107,0.091708241,0.088839031,0.096983805,0.099904836,0.133454993,0.054009548,0.115393181,0.09275966,0.173153102,0.125949143,0.119399378,0.030068227,0.110894917,0.163733669,0.037859725,0.525944629,0.761751979,0.557284416,0.84353451,0.880372574,0.648792007,0.628493717,0.686114108,0.706779002,0.944130343,0.292012068,0.623893415,0.501521326,0.936182529,0.680966074,0.64910846,0.163464341,0.602874404,0.890129513,0.205822411,3.964457265,13.13600802,2.477425055,6.556089642,15.74110566,0.055061906,0.09588327,0.057614536,0.065560896,0.080311764,0.007407407,1,0.155555556,1
S613T2,105,1920,1080,0.542857143,0.438095238,0.438095238,0.342857143,0.819047619,0.152380952,0.085714286,0.247619048,0.295238095,0.066666667,0.847619048,0.152380952,30,6,30,6,3,11,10,9,4,5,39,0.04886493,0.084203188,0.041826637,0.064935303,0.104020749,0.054090628,0.11566055,0.060723754,0.082466597,0.097095601,0.087156313,0.155474709,0.098348019,0.098983228,0.118370996,0.077461541,0.14117187,0.085613148,0.182232557,0.15869743,0.127866791,0.061306313,0.144213153,0.181774668,0.04075594,0.432738645,0.925313529,0.485805326,0.659753551,0.776789263,0.616589296,1.099909318,0.695765269,0.700259071,0.837418267,0.418809371,0.763270405,0.462882461,0.985272192,0.858025411,0.695141112,0.333288557,0.784007249,0.988208458,0.221567534,2.171162454,3.514841244,2.179227374,2.280982944,7.173266678,0.047199184,0.097634479,0.058898037,0.071280717,0.088558848,0.114285714,1,0.171428571,1
S614T1,255,1920,1080,0.376470588,0.447058824,0.282352941,0.317647059,0.68627451,0.219607843,0.152941176,0.180392157,0.17254902,0.070588235,0.796078431,0.203921569,27,13,19,27,4,20,26,22,20,32,120,0.038433007,0.065127736,0.029180629,0.038536681,0.102265549,0.046834024,0.071426012,0.06177601,0.102562999,0.086222377,0.07384904,0.08980882,0.078693042,0.111037425,0.102589569,0.069270878,0.161497106,0.064824271,0.154888062,0.151572228,0.157247099,0.026143616,0.125103185,0.161352789,0.033028156,0.374683986,0.571426085,0.49422364,0.820529823,0.68980073,0.522446689,0.635354516,0.556715692,0.785536754,0.725772207,0.374525118,0.873162349,0.35048376,0.837429398,0.819501764,0.854865616,0.142128396,0.680116912,0.877185986,0.17955584,3.781289449,10.29699034,2.309660287,3.747898488,15.96530817,0.049753809,0.117011254,0.046193206,0.061440959,0.111645512,0.02745098,1,0.176470588,1
S614T2,50,1920,1080,0.54,0.5,0.54,0.34,0.6,0.06,0.38,0.26,0.18,0.04,0.92,0.08,1,1,1,1,1,7,5,8,7,7,34,0.065263484,0.061562965,0.063560461,0.019236266,0.067317211,0.051323365,0.062888959,0.042102329,0.072776639,0.128933365,0.073128781,0.091807603,0.080707744,0.100341363,0.129341558,0.050003137,0.150675871,0.056484174,0.200023063,0.148996802,0.111885517,0.003531828,0.106421982,0.031236351,0.042922403,0.410599845,0.503127509,0.336829238,0.582231441,1.031499393,0.517351204,0.649494948,0.570968749,0.709867229,0.915029755,0.270350708,0.814655452,0.305391564,1.081459675,0.805577268,0.608259753,0.0192006,0.578557532,0.169814787,0.233345395,0.938311886,1.877244173,0.960149483,0.478800765,2.569687164,0.046915594,0.093862209,0.050534183,0.047880076,0.111725529,0.1,1,0.36,1
S615T1,111,1920,1080,0.45045045,0.54954955,0.414414414,0.405405405,0.594594595,0.18018018,0.135135135,0.234234234,0.18018018,0.108108108,0.837837838,0.162162162,35,2,39,35,1,7,9,11,4,13,44,0.042152936,0.069116514,0.053195995,0.067598783,0.087342919,0.026117191,0.067624616,0.045825101,0.055559011,0.135823604,0.050017616,0.1178267,0.052265193,0.077230094,0.133577222,0.067385205,0.148601515,0.070063159,0.07639621,0.131361642,0.151909266,0.046635542,0.220520074,0.112379004,0.029924894,0.208944104,0.541013958,0.36661235,0.444486082,1.086623041,0.353850748,0.833567633,0.369751283,0.546366035,0.94499506,0.364329898,0.80344008,0.378808722,0.413049473,0.710229693,0.825846765,0.253531683,1.198845828,0.610942565,0.162685119,1.10843599,5.570773855,1.363828271,1.811160668,3.977056075,0.025777581,0.107130266,0.038966522,0.04417465,0.075038794,0.099099099,1,0.333333333,1
S615T2,90,1920,1080,0.6,0.488888889,0.277777778,0.555555556,0.733333333,0.155555556,0.011111111,0.233333333,0.277777778,0.133333333,0.811111111,0.188888889,32,32,40,32,14,4,5,8,2,7,26,0.042642706,0.051375901,0.02004755,0.070983596,0.071397989,0.049853478,0.060951405,0.036926448,0.037777479,0.072211971,0.037918412,0.087651052,0.035732249,0.067559766,0.067633532,0.048188302,0.108735806,0.047723783,0.043370403,0.137868351,0.088055237,0.013293453,0.069169435,0.248580079,0.008590892,0.398840382,0.487626595,0.295420885,0.302229346,0.577713955,0.268254659,0.620089334,0.252788597,0.477953083,0.478474939,0.260538482,0.587899152,0.258026977,0.234489668,0.745409356,0.478707685,0.072269161,0.376036007,1.351392575,0.046703933,1.472888904,4.246665968,0.429211054,2.233965289,3.683376807,0.029457778,0.108888871,0.025247709,0.046540944,0.062430115,0.011111111,1,0.2,1
S616T1,206,1920,1080,0.325242718,0.480582524,0.17961165,0.305825243,0.757281553,0.22815534,0.257281553,0.155339806,0.17961165,0.024271845,0.844660194,0.155339806,18,4,18,25,5,15,22,14,15,17,83,0.040915543,0.074049638,0.019389108,0.01978843,0.07415461,0.080357645,0.101050914,0.040779323,0.161752961,0.075926149,0.107339193,0.109493821,0.040625249,0.157723675,0.090656222,0.092552207,0.142986731,0.069528945,0.169844397,0.148120747,0.160946421,0.028247142,0.146035844,0.20135221,0.093463352,0.642881402,0.808432762,0.326244858,1.294064432,0.607428317,0.759373529,0.774616497,0.287404236,1.115819683,0.641349475,0.500399697,0.773082769,0.3759204,0.918293442,0.800840726,0.874976783,0.153564107,0.793916215,1.094640741,0.508108616,3.655990345,9.51346912,2.412675435,7.579636339,16.43078716,0.070307507,0.123551547,0.104898932,0.15790909,0.118207102,0.019417476,1,0.077669903,1
S616T2,236,1920,1080,0.326271186,0.529661017,0.271186441,0.258474576,0.754237288,0.254237288,0.173728814,0.228813559,0.207627119,0.004237288,0.868644068,0.131355932,40,14,6,3,1,19,26,15,21,18,99,0.018201512,0.10229933,0.021653018,0.029522565,0.080477185,0.038742594,0.048137407,0.040994825,0.056290582,0.076738263,0.060618758,0.084791025,0.074372628,0.108067581,0.119744293,0.057368404,0.119594192,0.076570771,0.212702922,0.150481416,0.101691117,0.058676306,0.139033869,0.267376753,0.079121755,0.309950513,0.385111382,0.327968923,0.450338831,0.61392543,0.428848765,0.599856011,0.526150826,0.764526526,0.847133691,0.310172311,0.646606917,0.413993265,1.150015549,0.813604094,0.552838427,0.318990662,0.755850346,1.453579707,0.430141274,2.807661651,8.887903167,2.331651999,5.41469332,14.95698896,0.048407959,0.0897768,0.047584735,0.135367333,0.093481181,0.025423729,1,0.177966102,1
S807T1,309,1920,1080,0.25566343,0.436893204,0.158576052,0.349514563,0.792880259,0.278317152,0.278317152,0.220064725,0.116504854,0.006472492,0.899676375,0.100323625,45,16,43,22,8,36,36,22,34,30,158,0.027147707,0.046087302,0.018653568,0.02198635,0.080970112,0.060198558,0.076323856,0.064471727,0.086249656,0.052485553,0.059765289,0.061213813,0.063197138,0.10401303,0.086020319,0.110261508,0.177610629,0.143328025,0.168468604,0.084195789,0.110883162,0.110524962,0.123868267,0.180924936,0.049787902,0.481603628,0.610610069,0.515790056,0.690018972,0.419897645,0.422810876,0.433058495,0.447089572,0.735842516,0.608552678,0.596148131,0.960282934,0.774928036,0.910854974,0.455219259,0.6028105,0.600863166,0.673403344,0.983588936,0.270669323,3.96294499,12.89598692,1.561021043,5.937634401,14.33956818,0.092161511,0.130262494,0.057815594,0.080238303,0.066695666,0.093851133,1,0.071197411,1
S807T2,125,1920,1080,0.248,0.568,0.376,0.224,0.592,0.32,0.184,0.128,0.104,0.104,0.84,0.16,46,25,46,43,17,8,7,8,7,13,43,0.028359461,0.074087591,0.036231867,0.008559912,0.052844074,0.039350903,0.097556605,0.066195289,0.03537809,0.089607601,0.070335638,0.113918292,0.096851844,0.06362018,0.10182421,0.086872568,0.119814574,0.089878231,0.047564838,0.073079154,0.104098018,0.070162042,0.090608175,0.009591315,0.065953846,0.314817139,0.780477416,0.529578985,0.283033629,0.716883375,0.49759105,0.805917514,0.685180544,0.450082395,0.720357662,0.469691735,0.647798451,0.485942377,0.257167614,0.39511523,0.56592342,0.381432265,0.492586596,0.052142684,0.358554627,1.37292103,6.067499899,2.120367029,0.397800797,2.785182731,0.059692219,0.094804686,0.054368385,0.018942895,0.045658733,0.096,1,0.32,1
S808T1,259,1920,1080,0.16988417,0.413127413,0.111969112,0.200772201,0.687258687,0.359073359,0.312741313,0.108108108,0.054054054,0.011583012,0.845559846,0.154440154,7,3,7,1,1,18,12,12,18,11,71,0.012580749,0.045542767,0.008641509,0.009160028,0.056266753,0.075072466,0.077509201,0.077444561,0.083379537,0.075763524,0.078618805,0.111871158,0.082441279,0.113903606,0.1155155,0.093163095,0.112479004,0.09436515,0.112057758,0.102304791,0.087818805,0.123995314,0.097951152,0.123176605,0.098512256,0.600598635,0.620093128,0.619575995,0.667057297,0.606127274,0.556190502,0.791435022,0.583232679,0.805813622,0.817217,0.503702568,0.60813741,0.510201686,0.605859869,0.553128746,0.477422335,0.674094028,0.532506304,0.66964316,0.53555672,2.807546366,12.91816782,1.849935326,4.791614089,24.47230483,0.107982553,0.135980714,0.108819725,0.140929826,0.146540747,0.081081081,1,0.1003861,1
S808T2,226,1920,1080,0.212389381,0.424778761,0.119469027,0.265486726,0.575221239,0.256637168,0.238938053,0.17699115,0.066371681,0.013274336,0.752212389,0.247787611,27,2,33,22,5,15,22,10,21,36,104,0.019154845,0.056414845,0.010862559,0.031620384,0.063660666,0.080358188,0.096605803,0.045190341,0.07758031,0.084276001,0.070223183,0.097738595,0.054379294,0.067134208,0.113517665,0.105238432,0.127053142,0.056508334,0.262229737,0.090747819,0.096099879,0.080298956,0.079802971,0.125831512,0.056419361,0.642885748,0.77287076,0.361534114,0.62066202,0.674229233,0.496795485,0.691453886,0.384707537,0.474942461,0.803083272,0.568989988,0.686935033,0.305522192,1.417790938,0.490643958,0.522441959,0.436541064,0.433844669,0.684076421,0.306720901,1.453807283,6.828911747,0.435173822,2.970354264,6.603244818,0.044054766,0.092282591,0.02559846,0.07616293,0.070247285,0.07079646,1,0.084070796,1
S809T1,95,1920,1080,0.210526316,0.442105263,0.094736842,0.115789474,0.536842105,0.263157895,0.305263158,0.147368421,0.021052632,0,0.736842105,0.263157895,18,5,60,18,5,8,10,8,4,7,37,0.021180976,0.038446481,0.007499871,0.003934499,0.035322918,0.049176201,0.061892035,0.032864993,0.010351416,0.060697981,0.081155775,0.040157081,0.064829479,0.030108278,0.067920045,0.054081694,0.099858126,0.032914653,0.078309062,0.043814892,0.070806774,0.095419442,0.058363101,0.057333376,0.062341144,0.393421991,0.495151867,0.262928225,0.082813935,0.48559914,0.574138355,0.284092175,0.458637607,0.213001687,0.480501884,0.292402138,0.539900422,0.177958829,0.42339164,0.236892877,0.384937319,0.518742794,0.317287942,0.311689894,0.338914361,0.437689391,2.269355405,0.014892294,0.130077356,1.886920052,0.036474116,0.070917356,0.014892294,0.018582479,0.042884547,0.021052632,1,0.063157895,1
S809T2,129,1920,1080,0.062015504,0.472868217,0.162790698,0.015503876,0.503875969,0.395348837,0.23255814,0.07751938,0.031007752,0,0.736434109,0.263565891,36,1,2,22,3,5,6,7,2,11,31,0.006291894,0.068541101,0.016104583,0.000387915,0.048118321,0.120278097,0.122988724,0.079110382,0.13548663,0.090205351,0.145572123,0.123122797,0.115882041,0.113702711,0.122338424,0.049662491,0.08716311,0.088066966,0.452464039,0.081337792,0.12292038,0.071120157,0.09347705,0.32725072,0.036472651,0.962255075,0.983940767,0.632902985,1.08392717,0.721665529,1.02985325,0.871034995,0.819810102,0.804392385,0.865485928,0.268508942,0.471262601,0.476149456,2.446325968,0.439766999,0.668250205,0.386641005,0.508183087,1.779081393,0.198281658,0.10338241,7.630345079,0.884745792,0,8.037077723,0.034460803,0.138733547,0.063196128,0,0.148834773,0.023255814,1,0.124031008,1
S810T1,292,1920,1080,0.133561644,0.294520548,0.037671233,0.191780822,0.503424658,0.417808219,0.188356164,0.089041096,0.020547945,0.003424658,0.719178082,0.280821918,25,11,43,13,1,18,28,10,22,40,118,0.010489827,0.026797643,0.003028805,0.013305926,0.042952655,0.048394919,0.064516397,0.040984654,0.068411078,0.072709633,0.062263737,0.048383655,0.082631673,0.061024594,0.087522977,0.076179816,0.158063735,0.090724268,0.15703334,0.09562186,0.114747681,0.111701938,0.114213341,0.18070898,0.046923606,0.387171546,0.516147423,0.327887552,0.547305852,0.581695379,0.440486203,0.342291255,0.584579623,0.431719864,0.619183265,0.411879497,0.854599232,0.490516626,0.849028217,0.516996312,0.623819756,0.607261731,0.620914842,0.982414903,0.255097727,1.442085487,6.017903258,0.115615873,4.049905367,9.91556353,0.068670737,0.103756953,0.115615873,0.119114864,0.092668818,0.02739726,1,0.023972603,1
S810T2,144,1920,1080,0,0.479166667,0.0625,0.111111111,0.611111111,0.4375,0.326388889,0.048611111,0.006944444,0,0.819444444,0.180555556,144,20,30,28,1,0,16,8,6,14,44,NA,0.090401624,0.006306006,0.009475943,0.062197605,NA,0.074816682,0.072219549,0.073878817,0.089200119,NA,0.056337769,0.077059769,0.094800574,0.110306965,NA,0.170532804,0.169496044,0.128303829,0.093931356,NA,0.083735256,0.117948882,0.102350254,0.020010976,NA,0.598552301,0.577774581,0.591049145,0.71362342,NA,0.398562811,0.545161065,0.67066879,0.780369103,NA,0.922015432,0.916410008,0.693697091,0.507856306,NA,0.45522233,0.641222917,0.556421793,0.108788623,0,7.27290052,0.042227465,0.24778438,6.543720629,NA,0.137224538,0.042227465,0.024778438,0.088428657,0,0,0.041666667,1
S811T1,264,1920,1080,0.268939394,0.481060606,0.231060606,0.147727273,0.803030303,0.223484848,0.306818182,0.178030303,0.121212121,0.015151515,0.84469697,0.15530303,2,1,1,30,1,15,15,21,11,7,69,0.027567904,0.068904917,0.026062195,0.006915584,0.099038329,0.035835649,0.064781022,0.043067656,0.064165588,0.057004048,0.052048307,0.049815224,0.058960619,0.061954709,0.071340053,0.056706575,0.120392778,0.070575231,0.179611647,0.106795921,0.097085443,0.042994285,0.100285442,0.098189531,0.055732893,0.28669422,0.518264496,0.344552097,0.513340866,0.456046746,0.36821692,0.352418923,0.417118224,0.438299981,0.504696805,0.306594014,0.650924614,0.381577329,0.971101785,0.577410825,0.527799926,0.23373618,0.54519655,0.533802241,0.302988955,3.948382097,14.51216281,3.357559085,2.182674671,28.45205798,0.070506823,0.129572882,0.083938977,0.077952667,0.138790527,0.098484848,1,0.212121212,1
S811T2,200,1920,1080,0.265,0.64,0.265,0.245,0.735,0.22,0.345,0.24,0.105,0.02,0.93,0.07,22,1,1,20,1,23,16,20,15,12,86,0.031865258,0.115138019,0.021933328,0.023819312,0.083975418,0.054288447,0.07641524,0.03599721,0.055048327,0.038299203,0.077033859,0.086317634,0.044489152,0.065821965,0.067898806,0.071337982,0.1134569,0.045914536,0.152876692,0.095077116,0.173697409,0.047477396,0.07595147,0.046910052,0.068978856,0.434321248,0.611341167,0.287986745,0.440400479,0.306403271,0.544977762,0.610656037,0.314739502,0.465658968,0.480351628,0.385701275,0.613424573,0.248244971,0.826554575,0.514051055,0.944296866,0.258108378,0.412906186,0.255024039,0.374999938,2.015369255,10.23289073,1.376390882,2.152771365,10.95631854,0.067178975,0.091365096,0.041708815,0.063316805,0.081157915,0.04,1,0.245,1
S813T1,142,1920,1080,0.042253521,0.366197183,0.014084507,0.021126761,0.422535211,0.591549296,0.105633803,0.021126761,0,0,0.718309859,0.281690141,33,1,43,48,1,2,11,2,2,15,32,0.003054977,0.041450519,0.000609699,0.002071865,0.040434891,0.053465077,0.098401846,0.005572263,0.047870793,0.053508217,0.041090888,0.098644387,0.012622161,0.02276848,0.093571391,0.051285232,0.15027366,0.035425372,0.248324294,0.098302493,0.050462894,0.123593122,0.100877781,0.049155536,0.098402767,0.427734084,0.787239553,0.044579507,0.382978399,0.428079213,0.290698409,0.697861934,0.089295759,0.161076122,0.661972904,0.277282577,0.812480827,0.191533467,1.342608731,0.53148962,0.274338877,0.671907534,0.548416773,0.267231497,0.534961487,0.234801409,3.76065162,0,0.051343384,3.936138461,0.058700352,0.09172321,0,0.051343384,0.087469744,0.021126761,1,0.007042254,1
S813T2,309,1920,1080,0.213592233,0.459546926,0.087378641,0.242718447,0.59223301,0.233009709,0.258899676,0.181229773,0.071197411,0.003236246,0.747572816,0.252427184,22,1,6,3,1,14,17,13,27,14,85,0.022268296,0.060216537,0.007403982,0.019090231,0.046550174,0.055687553,0.069110726,0.048052246,0.081564897,0.040351099,0.081604337,0.059194,0.080718504,0.056500829,0.073534155,0.080107796,0.121677561,0.079700847,0.258961004,0.095847909,0.106964875,0.113889334,0.102951509,0.186418397,0.102359133,0.445514451,0.552903217,0.384430072,0.652539717,0.322818956,0.577311715,0.418769279,0.571044869,0.399716383,0.52021903,0.433116808,0.657871014,0.430916569,1.400117965,0.518218484,0.581508936,0.619153395,0.559690485,1.013453847,0.556470061,3.583570888,14.52175202,1.36031813,5.359808501,17.74000023,0.068914825,0.116174016,0.097165581,0.111662677,0.104970416,0.106796117,1,0.084142395,1
